NAME	TITLE	SCORE	
Rbm7	na	0.12154924	
Zfp668	na	0.12154233	
Supt3	na	0.12142792	
Dtl	na	0.12137292	
Zfp263	na	0.1212697	
Dyrk3	na	0.12116317	
A430033K04Rik	na	0.121053874	
Sacs	na	0.12104437	
Rev1	na	0.120792076	
Atox1	na	0.12077295	
Maco1	na	0.12061188	
Gm9903	na	0.120493405	
Nubp1	na	0.120487094	
Dnah17	na	0.120345615	
Dnm3	na	0.120345615	
Olfr624	na	0.120345615	
Clec2l	na	0.120345615	
Gm36028	na	0.120345615	
Btbd7	na	0.12029161	
Tmsb4x	na	0.120291255	
Eif2ak3	na	0.1200453	
Cxxc1	na	0.12	
Trim59	na	0.12	
Slx4	na	0.11999119	
AI597479	na	0.11991658	
Clock	na	0.11990728	
Diaph2	na	0.1197514	
Usp33	na	0.11958051	
Gas2	na	0.11951171	
Dcaf7	na	0.11942085	
Pomp	na	0.11918022	
Taok1	na	0.119160324	
Nprl3	na	0.11882129	
Rnf220	na	0.11868763	
Galm	na	0.118515976	
Hsdl2	na	0.118367344	
Zfp317	na	0.11832524	
mt.Nd5	na	0.11820784	
X6030458C11Rik	na	0.11805555	
Smarcc2	na	0.11794462	
Sdhaf2	na	0.117838666	
Mast3	na	0.11770969	
Brap	na	0.117464945	
Pskh1	na	0.11743451	
Cep63	na	0.117281	
Sirt3	na	0.11726212	
Ppil4	na	0.117056854	
Mmab	na	0.116959065	
Eci2	na	0.11678543	
Eif2a	na	0.1167402	
Pym1	na	0.11673792	
Tgtp2	na	0.11669982	
Arhgap5	na	0.11669659	
Traf4	na	0.11668637	
Ankrd10	na	0.116534136	
Ipo8	na	0.11623273	
Ccnt1	na	0.11616329	
Pcca	na	0.116092876	
Zfp846	na	0.11608055	
Aoah	na	0.116030335	
Kifc2	na	0.115695894	
Sema6b	na	0.115643784	
Vps26c	na	0.11562179	
Wasl	na	0.115442276	
X1700109H08Rik	na	0.11542852	
Ccnj	na	0.11540323	
Fam131c	na	0.115266316	
Zfp512	na	0.11519806	
X1810043G02Rik	na	0.11470281	
Eed	na	0.11452031	
Cyld	na	0.11417214	
Setd5	na	0.11402606	
X1700028J19Rik	na	0.11378864	
Ddx58	na	0.113732316	
Ahcyl2	na	0.11371798	
Zfp131	na	0.11358943	
Ensa	na	0.113579	
Rps15	na	0.1134622	
Rcc2	na	0.113344125	
Nsrp1	na	0.11308331	
Gfer	na	0.11278196	
Fbxo24	na	0.1127469	
Atp6v0e2	na	0.112610996	
Hist2h4	na	0.112610996	
Impad1	na	0.112278536	
Sh2d3c	na	0.11209482	
Apbb1ip	na	0.1120892	
Hmg20a	na	0.11198495	
Brip1	na	0.11195726	
Gm10521	na	0.11184072	
Zfp764	na	0.11160714	
Tsen34	na	0.11134204	
Mzt2	na	0.111317255	
Sun2	na	0.11130242	
Pdcd7	na	0.11120616	
Atp2a1	na	0.11118911	
Yjefn3	na	0.11118911	
Rsf1	na	0.11111111	
Sdhb	na	0.111015305	
Ceacam16	na	0.11100473	
Prkar2b	na	0.11089494	
Rcor2	na	0.1108907	
Kctd10	na	0.110801645	
Klhl20	na	0.1107595	
Rpl31	na	0.1107391	
Ckap2l	na	0.11067124	
Bphl	na	0.11058628	
Trappc11	na	0.1105715	
Arid1b	na	0.11046172	
Tuba4a	na	0.11044944	
Zfp729a	na	0.1103144	
Wsb1	na	0.11029956	
Ppp4r3b	na	0.110275686	
Psme1	na	0.11015433	
Tmem167b	na	0.11011859	
Ttbk1	na	0.11011462	
Top3a	na	0.10999721	
Eef2kmt	na	0.10994264	
Dennd2c	na	0.10980967	
AI987944	na	0.10978787	
Slc25a17	na	0.1097561	
Ssu72	na	0.10968081	
Dnaaf4	na	0.10963763	
Ammecr1l	na	0.10958247	
Hmg20b	na	0.109336376	
Fbxo10	na	0.10872232	
Purb	na	0.10869911	
Xrn1	na	0.10867936	
Plxnc1	na	0.108560316	
Rpl7a	na	0.108254716	
Smarca5	na	0.108242825	
Hmgn2	na	0.10815101	
Il27ra	na	0.10793744	
Vinac1	na	0.10792159	
AI429214	na	0.10780573	
Hnrnpul2	na	0.10773952	
Prim1	na	0.107653625	
Terf2	na	0.10745313	
Pabpn1	na	0.10717268	
Kat8	na	0.1071573	
Wrnip1	na	0.107085496	
Nudt15	na	0.10697675	
Vmp1	na	0.10670161	
Pcbp2	na	0.106449	
Eif3m	na	0.10636602	
Nsf	na	0.106248416	
Edem1	na	0.1061669	
Dcun1d5	na	0.10610766	
Gpr150	na	0.10610095	
X2310009B15Rik	na	0.1060551	
Cbll1	na	0.1060487	
Zscan12	na	0.10602205	
Fgfr1op	na	0.105895825	
Pole	na	0.105813816	
Fam160b1	na	0.10574837	
Tigd2	na	0.10564899	
Hexdc	na	0.1056338	
Trdmt1	na	0.10559006	
Tmem39a	na	0.10554562	
Dusp11	na	0.10550288	
Fgf22	na	0.10541226	
Prkdc	na	0.10529846	
Wipi2	na	0.105053194	
Slc19a2	na	0.10502283	
Xrcc4	na	0.10500808	
Stat2	na	0.104971595	
Parg	na	0.10471204	
Manbal	na	0.10460251	
Stat1	na	0.10459412	
Dnajb5	na	0.10458168	
Ndufa3	na	0.104324736	
Mon1a	na	0.104166664	
mt.Nd4l	na	0.10404575	
Cpsf7	na	0.10393701	
Serpine2	na	0.103916176	
Gga3	na	0.103904575	
Slc25a36	na	0.10384881	
Ccny	na	0.103394225	
Phc2	na	0.10334928	
Cx3cl1	na	0.10329838	
Kcnj2	na	0.1030837	
Zbtb6	na	0.10293714	
X9030025P20Rik	na	0.10291182	
Dok1	na	0.102868736	
Man2c1	na	0.10271788	
Acadsb	na	0.10264074	
Thnsl1	na	0.10253317	
Ncln	na	0.10249978	
Eno3	na	0.10237102	
Atg10	na	0.10221465	
Faap20	na	0.10207924	
Oxa1l	na	0.10198008	
Fos	na	0.10195501	
Slc30a7	na	0.10194405	
Pex5	na	0.101809956	
Nktr	na	0.10178353	
Stx5a	na	0.1017294	
Gm7072	na	0.10169006	
Gpkow	na	0.10167796	
Slbp	na	0.10162727	
Nudt13	na	0.10131764	
Ralbp1	na	0.101243936	
Arc	na	0.10121457	
Stard3nl	na	0.101123594	
Rfwd3	na	0.100915276	
Rpl39l	na	0.10086077	
Prpf18	na	0.10042735	
Sptan1	na	0.10042054	
BC005561	na	0.10030395	
Retreg2	na	0.10014001	
Ylpm1	na	0.100103915	
Fam76b	na	0.10009421	
Rhno1	na	0.10007553	
Pcdhb17	na	0.1	
Perm1	na	0.1	
Polr2h	na	0.0996016	
Parl	na	0.0996016	
Tmem131	na	0.09959705	
Nutf2.ps1	na	0.099591814	
Terf2ip	na	0.09933775	
Asb8	na	0.09927587	
Sec24b	na	0.09911035	
Taf1	na	0.0987617	
Cenpf	na	0.09866523	
Zfp41	na	0.09863062	
Gne	na	0.098522164	
Sec11a	na	0.0982962	
Gosr2	na	0.09827894	
Stk19	na	0.09818182	
Kcp	na	0.09782334	
Armt1	na	0.09762901	
Cc2d1b	na	0.09755495	
Lrmda	na	0.097504385	
Hnrnpll	na	0.09727626	
Sf3b6	na	0.09691314	
Slc35e4	na	0.09680602	
Asrgl1	na	0.096708514	
Dcaf6	na	0.09668319	
mt.Co3	na	0.096633166	
Fam50a	na	0.096432626	
Rpap1	na	0.09638976	
Mcts1	na	0.096354164	
Arhgap23	na	0.09635346	
Enox2	na	0.09627758	
Chkb	na	0.0962361	
Zbtb17	na	0.09604769	
Lemd2	na	0.0959914	
Pmepa1	na	0.09598974	
Rbbp8	na	0.09598122	
Ilk	na	0.095803946	
Gmip	na	0.095779285	
Mknk1	na	0.09570201	
Evi2b	na	0.095584	
Espl1	na	0.09542958	
Gm49378	na	0.09536106	
Nradd	na	0.09524244	
Sephs1	na	0.0952164	
Zbtb43	na	0.09518477	
Nrde2	na	0.09507557	
Zfp560	na	0.09497207	
Prdm11	na	0.094951175	
Aldh4a1	na	0.09491733	
Casp8ap2	na	0.094899796	
Gm14399	na	0.09485095	
Rab8a	na	0.09483989	
Gspt2	na	0.09463059	
Zc3h12d	na	0.094127566	
Sec14l2	na	0.09397624	
Klhl28	na	0.09386206	
Myo18a	na	0.09380013	
Avl9	na	0.09363296	
Gm20425	na	0.09360459	
Camta2	na	0.09349803	
Rsbn1l	na	0.09345295	
Cgref1	na	0.093245134	
Chek2	na	0.093076766	
Paxbp1	na	0.093048714	
Prmt6	na	0.09303332	
Fbxo42	na	0.09302947	
Serpinf2	na	0.09232502	
Egln1	na	0.092289254	
Srsf6	na	0.09228079	
Tpbg	na	0.0922691	
Wdr20	na	0.09221902	
Fam193a	na	0.09201605	
Mcm3ap	na	0.09167729	
Mrnip	na	0.09164067	
Cnn3	na	0.09147166	
Mbd5	na	0.09145328	
Prkab1	na	0.091110915	
Fndc3b	na	0.091073856	
Wbp1l	na	0.091065906	
Limk2	na	0.0910348	
Car9	na	0.09103053	
Zfp382	na	0.09090909	
Dicer1	na	0.090603836	
Prrg2	na	0.09056244	
Ikbkg	na	0.09035252	
Zfp638	na	0.09030517	
Sgsm2	na	0.09009009	
Lsm14a	na	0.090055615	
Ly75	na	0.0899513	
Pigm	na	0.08987232	
Spx	na	0.08982567	
Trappc4	na	0.089730054	
Gnb2	na	0.08959607	
Hist1h2bg	na	0.089454845	
Usp8	na	0.089425534	
Ebi3	na	0.08937277	
Mphosph9	na	0.089365505	
Nbas	na	0.089196235	
Tst	na	0.08884123	
Kcnk13	na	0.08882471	
Zfp68	na	0.088787414	
Lrrc42	na	0.088721804	
Smoc1	na	0.08870926	
Cdk2	na	0.088646315	
Abl1	na	0.08853587	
Hmgb1	na	0.08845881	
Arfgap2	na	0.088293	
Rps18	na	0.08824718	
Pstk	na	0.08818342	
Ssc4d	na	0.0881376	
Isoc2b	na	0.08807292	
Bbs10	na	0.08806449	
Pum2	na	0.08803417	
Ttc5	na	0.088	
Taf1b	na	0.08788159	
Uba52	na	0.087769315	
Fnta	na	0.087697	
Flywch1	na	0.087486744	
Vcpip1	na	0.087486	
Zbtb11	na	0.08744351	
Rfc1	na	0.08742806	
mt.Nd4	na	0.08740488	
Dync2h1	na	0.08739021	
Hist1h2ao	na	0.08721354	
Pold3	na	0.087096445	
Gpt	na	0.087039806	
Ptgr2	na	0.08700481	
X4430402I18Rik	na	0.08679121	
Rpl37	na	0.08666189	
Med26	na	0.08652095	
Ttf2	na	0.08648048	
Slc36a1	na	0.08645316	
Tmem128	na	0.0863244	
Ulk2	na	0.086241476	
Sass6	na	0.08615085	
Xkr5	na	0.0861083	
Ctsa	na	0.08609313	
Ywhab	na	0.0860915	
Hipk3	na	0.085876	
Scamp3	na	0.08582801	
Cfap45	na	0.08581914	
Prpsap2	na	0.085797735	
X9930104L06Rik	na	0.085687816	
Rasa4	na	0.08539157	
Ppm1k	na	0.08503401	
Rplp2	na	0.08494459	
Smg9	na	0.08489209	
Nfkbil1	na	0.08467558	
Baz1b	na	0.08462867	
Apaf1	na	0.08454774	
Alpk2	na	0.08453294	
Gm3854	na	0.08453294	
Amfr	na	0.08445321	
Ttll11	na	0.084260285	
Apc	na	0.08423108	
Ube2w	na	0.08418367	
Timm17b	na	0.08411215	
Micu2	na	0.08401859	
Ptprcap	na	0.08395816	
Fam3c	na	0.08384573	
Zfp367	na	0.0838103	
Abcc2	na	0.083798885	
Rpl39	na	0.083759785	
Evi2a	na	0.083753124	
Tor4a	na	0.083734244	
Acadvl	na	0.083712034	
Nt5c3	na	0.08351293	
Enc1	na	0.083509766	
Lmf2	na	0.083486	
Rps12	na	0.083430454	
Lzts1	na	0.08336613	
Nupr1l	na	0.08336613	
Aqr	na	0.08290452	
Lamp1	na	0.08273664	
Dhx58	na	0.08267605	
Edem2	na	0.08263899	
Usp42	na	0.082631744	
Edc4	na	0.08253692	
Ccs	na	0.08232236	
Suds3	na	0.082212254	
Zfp882	na	0.082140215	
Rit1	na	0.08210598	
Stard6	na	0.08210315	
Pan3	na	0.08196721	
Fgd6	na	0.0816454	
mt.Co2	na	0.08144132	
Smim13	na	0.08121159	
Fam126b	na	0.08118701	
Alms1	na	0.0810936	
Zfp457	na	0.0810623	
Asf1b	na	0.08097909	
U2af1l4	na	0.08087536	
Tchp	na	0.08081992	
Cebpz	na	0.08081694	
Prps1l3	na	0.08081335	
Gnptg	na	0.080440305	
Ebag9	na	0.08018868	
Tmem141	na	0.08018868	
Mroh6	na	0.080187984	
Ckap2	na	0.08016172	
Zdhhc3	na	0.0800252	
Rbm6	na	0.079996385	
Ethe1	na	0.079872206	
Dcun1d3	na	0.079744816	
Cep135	na	0.079690345	
Cbr4	na	0.07967854	
Cnih4	na	0.07948336	
Upf3b	na	0.079445146	
Cdc5l	na	0.07940692	
Rbm4	na	0.07932166	
Rpl27a	na	0.07926735	
C8g	na	0.078785814	
Vps33b	na	0.078710645	
Wdr83os	na	0.078479245	
Kif15	na	0.078304514	
Golph3l	na	0.07820265	
Creb5	na	0.07819482	
Gm20517	na	0.07808486	
Taf15	na	0.07806298	
Tube1	na	0.07803093	
Hmbox1	na	0.07799892	
Znhit2	na	0.07796039	
Ccdc122	na	0.07786734	
Jtb	na	0.077846974	
Vps52	na	0.07766534	
Smc3	na	0.077566236	
Mindy3	na	0.07756563	
Tmem14c	na	0.077550516	
Pars2	na	0.07734304	
Birc6	na	0.07732046	
Ints9	na	0.0771629	
Zfp407	na	0.077011935	
Smad2	na	0.076748736	
Rpl26	na	0.076711215	
X4930453N24Rik	na	0.07643885	
Fignl2	na	0.07643629	
B9d2	na	0.07639231	
Rpl28	na	0.07632574	
Ifi35	na	0.07611418	
Cage1	na	0.07611025	
Atrip	na	0.07597685	
Atp2b1	na	0.07596002	
Akt2	na	0.075933635	
Rnf168	na	0.0758443	
Lrrc49	na	0.07575758	
Lonp2	na	0.07563301	
Serinc4	na	0.07559303	
Wdr27	na	0.07559303	
Rpl17	na	0.07555193	
Ppt2	na	0.075496286	
Virma	na	0.075407445	
X9130230L23Rik	na	0.07529252	
Toe1	na	0.07526882	
Etv1	na	0.07503217	
Zcchc2	na	0.07494646	
Kyat1	na	0.07492063	
Trmt13	na	0.074875206	
Syne4	na	0.07484912	
Kdm4b	na	0.074802	
Chdh	na	0.074570164	
Ear1	na	0.074570164	
Mogs	na	0.0744486	
Armc3	na	0.07439705	
Abcb10	na	0.074353695	
Zfp961	na	0.07430998	
Tusc3	na	0.07428495	
Pigk	na	0.07427824	
Ndufa4	na	0.07427735	
Marc2	na	0.074268565	
Slu7	na	0.07415012	
Tbx6	na	0.07413874	
Qsox1	na	0.07410457	
Sppl2b	na	0.07410457	
Hmgn5	na	0.07408159	
Usp19	na	0.07406359	
Rbsn	na	0.073987536	
Nudt16l1	na	0.07385063	
CAAA01118383.1	na	0.07372654	
Efcab14	na	0.07349762	
Chd4	na	0.07349318	
Rskr	na	0.07348578	
Upf3a	na	0.07345114	
Stap2	na	0.07320957	
Mbip	na	0.07320644	
Neurl4	na	0.07318815	
Pla2g15	na	0.07315195	
Zfp14	na	0.0730693	
Smim27	na	0.0729927	
Nnt	na	0.07292263	
Tspyl4	na	0.0726722	
Zfp62	na	0.07265036	
Fkbp15	na	0.07254727	
Copz1	na	0.072511904	
Kif18a	na	0.072245635	
Pkmyt1	na	0.07192328	
Aptx	na	0.07174393	
Slc5a3	na	0.071648896	
Dhx35	na	0.07136615	
Zfp970	na	0.07127089	
Ppp1ca	na	0.07103373	
Zfp326	na	0.07102273	
Hjurp	na	0.07054696	
Ddx5	na	0.07030637	
Pcdhgc5	na	0.07026748	
Ccdc117	na	0.07024266	
Sdf2	na	0.07019186	
Cnst	na	0.07018393	
Smco3	na	0.07007302	
Wdsub1	na	0.06990881	
Phka1	na	0.06980803	
Atm	na	0.06970104	
Abraxas1	na	0.06963788	
Ptma	na	0.06957704	
Map1lc3b	na	0.06940841	
Zdhhc15	na	0.06938154	
Pccb	na	0.06918239	
Ankrd39	na	0.06908463	
Plpp3	na	0.068962604	
Gm20683	na	0.06893313	
Rsbn1	na	0.068854935	
Hist1h2bb	na	0.06870431	
Gm42421	na	0.06870431	
Ipo13	na	0.068464145	
Mid1ip1	na	0.06828734	
Cd40	na	0.068043105	
Cln3	na	0.06792376	
Adat1	na	0.06777626	
Hist1h2bj	na	0.06777616	
C1ra	na	0.06766798	
Ezh2	na	0.067614555	
Psenen	na	0.06757783	
Noxo1	na	0.06757183	
Rpl13a	na	0.06741929	
Tysnd1	na	0.06738544	
B3gnt2	na	0.06738536	
Smc1a	na	0.067329414	
Josd2	na	0.06723284	
Rrp36	na	0.06713781	
Exoc2	na	0.067081295	
Elmod3	na	0.06702413	
Uqcrh	na	0.06685769	
Nelfa	na	0.06683758	
Sh3bp2	na	0.06665471	
Ydjc	na	0.06665288	
Pkp4	na	0.06661145	
Slc25a32	na	0.06659418	
Zfp553	na	0.066548355	
Snapc3	na	0.06647673	
Nkiras2	na	0.06631027	
Mmp9	na	0.06624916	
Tgfbrap1	na	0.06609359	
Slc27a4	na	0.06609118	
Srek1	na	0.06577132	
Snhg11	na	0.06571507	
A930017K11Rik	na	0.0656543	
Secisbp2	na	0.0656168	
Pdcd2	na	0.06551662	
Gk5	na	0.06546645	
Mtln	na	0.06544503	
Mavs	na	0.065427415	
Bclaf3	na	0.06523765	
Taf4b	na	0.06521739	
Cpne3	na	0.06519163	
A630089N07Rik	na	0.06507592	
Rad54l2	na	0.06490385	
Taf9	na	0.06479874	
Sgsh	na	0.0647821	
Lsm5	na	0.0646726	
Alkbh6	na	0.064629845	
Akap8	na	0.06432889	
Rbfox2	na	0.064193636	
Hp1bp3	na	0.06401874	
Gm8113	na	0.06397893	
Itpkb	na	0.06396298	
Wasf2	na	0.06375683	
Trpm7	na	0.06366954	
Cdkn2d	na	0.063502245	
Hmgxb4	na	0.06348146	
Cox14	na	0.06345591	
Rgp1	na	0.0634058	
Rhoa	na	0.063087136	
Ptafr	na	0.06294212	
Sbno1	na	0.062929064	
Phf11a	na	0.06292791	
Nr4a3	na	0.06287083	
Ppp4c	na	0.062817164	
Fam83d	na	0.0627952	
Isca2	na	0.0625711	
Ddx19b	na	0.062351543	
Chmp2a	na	0.062282857	
Vps26b	na	0.062203526	
Stx3	na	0.06213753	
P2ry6	na	0.06181727	
Rnf24	na	0.061740264	
Kif1a	na	0.06167941	
Setd1a	na	0.061516143	
Inpp5e	na	0.06130456	
Fscn1	na	0.061150093	
Ly6g5b	na	0.061150093	
E130309D02Rik	na	0.061082024	
Tti2	na	0.06097561	
Mfsd3	na	0.060869563	
Ehmt2	na	0.06069527	
Zfp946	na	0.06069485	
Srr	na	0.06055876	
Nsun4	na	0.060509734	
B4gat1	na	0.060467616	
Ndfip1	na	0.0604532	
Cisd2	na	0.060310166	
Creg1	na	0.060258407	
Ppib	na	0.060204808	
Ercc4	na	0.06012506	
Rai1	na	0.06011125	
Svbp	na	0.060096152	
Amigo1	na	0.060059547	
Nfrkb	na	0.060003288	
Tubd1	na	0.059880238	
Kat6b	na	0.059546676	
Srsf2	na	0.059439283	
Glis1	na	0.059410464	
Casp9	na	0.05928854	
Ermap	na	0.05927885	
Tcf25	na	0.059278592	
Plpp6	na	0.059241705	
Inca1	na	0.05921645	
Csnk1g3	na	0.05904501	
Galns	na	0.059031878	
Rab7b	na	0.05900729	
Hdac9	na	0.058931615	
Pard6a	na	0.05882353	
Sde2	na	0.058801215	
Aup1	na	0.05866735	
Ergic3	na	0.058614563	
Cmpk1	na	0.058600634	
Eme2	na	0.058479533	
Ddx46	na	0.058443885	
Cog4	na	0.058372855	
Alg1	na	0.058212057	
Tecpr2	na	0.05819367	
Noa1	na	0.058139537	
Rfxank	na	0.058099795	
Pdgfb	na	0.058036517	
Gm11808	na	0.05784791	
Rell1	na	0.057836324	
Casd1	na	0.057755776	
Cyba	na	0.05774963	
Cyb5a	na	0.057617787	
Ppcs	na	0.057603687	
Tdp1	na	0.0575681	
Dnajc10	na	0.05746668	
Pik3cg	na	0.0573856	
Ldb1	na	0.05732375	
Mlh3	na	0.05726557	
Ncapg2	na	0.057231274	
Akt1	na	0.0572154	
Lsm10	na	0.05717916	
Camk1	na	0.057070035	
Setd4	na	0.056818184	
Dpf2	na	0.05674653	
Eml5	na	0.056721117	
Gtf3c1	na	0.05668235	
Tnfaip8l1	na	0.056634303	
Zxdc	na	0.05647816	
Mapk1	na	0.056210667	
Zfp280d	na	0.056179777	
Dnajc5	na	0.05607838	
Zfp513	na	0.056050587	
Tmem115	na	0.05603164	
Pigh	na	0.05598622	
Gak	na	0.055910543	
Brd2	na	0.055873994	
Chuk	na	0.055873793	
Med7	na	0.05586592	
Med15	na	0.055801738	
Senp1	na	0.055664703	
Nrd1	na	0.05565773	
Efr3a	na	0.055604763	
Ppp1r35	na	0.055555556	
Gm12248	na	0.055555556	
Safb	na	0.05550469	
Lrba	na	0.05550146	
X9530077C05Rik	na	0.055389997	
Surf2	na	0.055261895	
Cngb1	na	0.055227175	
Qtrt1	na	0.05522515	
Ssbp1	na	0.055004023	
Rpl36a	na	0.054844256	
Usp7	na	0.054748297	
Dglucy	na	0.054530084	
Fbxo38	na	0.054466233	
X1110012L19Rik	na	0.054446463	
Smn1	na	0.054409005	
Zdhhc24	na	0.054302424	
Ndufb5	na	0.054224126	
Aste1	na	0.054179568	
Golga2	na	0.054139014	
Pithd1	na	0.05401597	
Chd2	na	0.05398975	
Atp13a3	na	0.053972874	
Cpsf3	na	0.053968254	
Slfn3	na	0.053842414	
Pcnt	na	0.05355298	
Lss	na	0.05351262	
Fmnl3	na	0.05349305	
Tbc1d17	na	0.05344995	
Qser1	na	0.053432174	
Txnrd2	na	0.053358443	
X4931414P19Rik	na	0.053254437	
Vps16	na	0.053140096	
Thoc2	na	0.053114437	
Fam71e1	na	0.0529871	
Cdc26	na	0.052859854	
Mrps35	na	0.0528459	
Zfhx2	na	0.05256564	
Trit1	na	0.052546483	
Cdan1	na	0.05239521	
Slc35a1	na	0.052139517	
Pik3ca	na	0.05204529	
Snx1	na	0.052012432	
Slc16a6	na	0.05195305	
Thoc7	na	0.051707316	
Sap30	na	0.051451188	
Ndufs2	na	0.051386666	
Ptdss1	na	0.051369864	
Tnfsfm13	na	0.051288467	
Cmc4	na	0.051282052	
Coro7	na	0.051266324	
Rps3a1	na	0.051199164	
Urod	na	0.051194537	
Maml2	na	0.051141094	
Shprh	na	0.0509684	
Lilrb4a	na	0.05081649	
Kdm3a	na	0.050777733	
Ciao2a	na	0.05075254	
Cd2bp2	na	0.05069882	
Tex2	na	0.05055881	
Tspan2	na	0.050446626	
Bcl6b	na	0.050412104	
Arpc5	na	0.050332066	
Dnajc25	na	0.050301813	
Vps72	na	0.050275706	
Gm16867	na	0.05022179	
Batf2	na	0.05016722	
Cdk9	na	0.050120544	
Pex2	na	0.05007704	
Zfp644	na	0.050010204	
Aifm1	na	0.05	
Cyb5rl	na	0.049970604	
X2310022A10Rik	na	0.04994949	
Kbtbd8	na	0.049929682	
Rdh14	na	0.049810033	
Zadh2	na	0.04980267	
Traf2	na	0.04968153	
Flrt3	na	0.049583603	
Glb1l	na	0.04905618	
Gm14391	na	0.049037702	
Atg4b	na	0.048964217	
Aurkb	na	0.04895341	
Secisbp2l	na	0.048930492	
Exo5	na	0.04868914	
Ublcp1	na	0.048669696	
Bivm	na	0.048543688	
Rala	na	0.04853322	
Josd1	na	0.04826713	
Tbc1d20	na	0.048205543	
Yy2	na	0.048135526	
Tars2	na	0.048025616	
Pds5a	na	0.0480075	
Polr2b	na	0.04772877	
Msmo1	na	0.047669843	
Pdk3	na	0.047593147	
Vav2	na	0.047579642	
Ctnnd1	na	0.04753803	
Hace1	na	0.047494266	
Cyp2s1	na	0.047437776	
Kif22	na	0.047309898	
Zfp426	na	0.04722327	
Prpsap1	na	0.047069542	
Cwc25	na	0.04694836	
Amdhd2	na	0.046798673	
Ntan1	na	0.046691027	
Mat2a	na	0.046553116	
Rhbdf2	na	0.04627888	
Narfl	na	0.046267737	
Oas2	na	0.046237104	
Gm45808	na	0.04620344	
Cnn2	na	0.046134945	
Ptpn9	na	0.04611331	
Ubald1	na	0.04604811	
Mtor	na	0.045849614	
Trpc4ap	na	0.04559138	
Gin1	na	0.045567524	
Kri1	na	0.045554146	
Cnot11	na	0.045495905	
Zfp609	na	0.04549457	
Ppip5k2	na	0.045492142	
Traf6	na	0.045445155	
Stil	na	0.045400664	
Mars2	na	0.04518873	
Kif14	na	0.045179218	
Pde3b	na	0.045102205	
Tcf19	na	0.044981726	
Zfp358	na	0.04467354	
Naglu	na	0.044559356	
Chic2	na	0.044444446	
Rap2c	na	0.044416245	
Lrrfip1	na	0.044337068	
Cbfb	na	0.044333193	
Cpq	na	0.044190634	
Cnot10	na	0.04409171	
Spag5	na	0.043873902	
Cwf19l2	na	0.043847993	
Mrps21	na	0.043741588	
Rps25	na	0.04361591	
Rpl34	na	0.043534897	
Rps15a	na	0.04348754	
Fgf7	na	0.043451604	
Sfpq	na	0.043257903	
Inip	na	0.04318618	
Proser3	na	0.042940874	
Gars	na	0.04280044	
Eloa	na	0.042792413	
Cib1	na	0.042789903	
Jag2	na	0.042595614	
X2510009E07Rik	na	0.042446584	
Smarcd1	na	0.042421903	
Sp3	na	0.042201836	
Carm1	na	0.042119056	
Yipf4	na	0.041932236	
Sorbs1	na	0.041931916	
Tlk2	na	0.041911896	
Ahdc1	na	0.04186603	
Myom1	na	0.04179618	
Rubcn	na	0.0417327	
Mapk3	na	0.041565064	
Vps37a	na	0.041512325	
Hexa	na	0.041488674	
Gpx3	na	0.040983606	
Cmtr2	na	0.040816326	
Mllt10	na	0.040610984	
Psme2	na	0.04050749	
Zfp984	na	0.040390097	
Cstf2t	na	0.040101845	
Sumf1	na	0.03982489	
Btbd9	na	0.039676115	
Taf1c	na	0.03937008	
Trim33	na	0.03937008	
Fam8a1	na	0.039007094	
Lypla1	na	0.038913872	
Caprin2	na	0.038840212	
Rps6ka3	na	0.038800802	
Nfyc	na	0.038644068	
X1110059E24Rik	na	0.03853213	
Rnf10	na	0.038493864	
Clasp2	na	0.038464654	
Pura	na	0.03840995	
Nlrp3	na	0.038367108	
Etfdh	na	0.03836317	
Rack1	na	0.03822988	
Kdm2a	na	0.038047064	
Ccdc186	na	0.037756205	
Hnrnpu	na	0.037576426	
Rps29	na	0.037166134	
Rep15	na	0.037148174	
Bbs2	na	0.037120853	
Cep295	na	0.037117686	
Mvk	na	0.03686457	
Rps13	na	0.036861505	
Tstd3	na	0.036638983	
Csnk1d	na	0.036421366	
Acin1	na	0.036251783	
Dclre1c	na	0.036045313	
Paqr8	na	0.03603326	
Tmem9b	na	0.035978314	
Atp5h	na	0.035942264	
Erlin1	na	0.03587333	
Nkiras1	na	0.03584121	
Ube2b	na	0.035679135	
Mms19	na	0.035414726	
Cep44	na	0.03533569	
Kansl1	na	0.03529741	
Tigd5	na	0.03516391	
Mrps25	na	0.035039287	
Pelo	na	0.03499725	
Tbc1d10b	na	0.034945816	
Snf8	na	0.034878314	
Wdr89	na	0.03481894	
Acvrl1	na	0.034770515	
Ankrd66	na	0.03473704	
Nemp1	na	0.034365106	
Swsap1	na	0.0343474	
Dvl1	na	0.034230944	
Btk	na	0.03419122	
Knl1	na	0.034129694	
Zdhhc18	na	0.033932503	
Pld2	na	0.033887863	
Tmx3	na	0.03370905	
Srpk1	na	0.033570565	
Gtf3c5	na	0.03351812	
Sh3bp4	na	0.033285677	
Tmem203	na	0.033200532	
Med25	na	0.033135682	
Raet1e	na	0.033033032	
Tle4	na	0.03297863	
Pwwp2a	na	0.032903396	
Ofd1	na	0.03280225	
Agbl5	na	0.032633405	
Dcaf13	na	0.032482248	
Med20	na	0.032313656	
Apeh	na	0.032239977	
Tmem181a	na	0.0321053	
Ndfip2	na	0.032066323	
Mthfsd	na	0.03192848	
